*******************************************************************************
 Revised: July 31, 2013                 Venus                           299 / 2
 
 PHYSICAL DATA (updated 2018-Aug-15):
  Vol. Mean Radius (km) =  6051.84+-0.01 Density (g/cm^3)      =  5.204
  Mass x10^23 (kg)      =    48.685      Volume (x10^10 km^3)  = 92.843
  Sidereal rot. period  =   243.022498 d Sid. Rot. Rate (rad/s)= -0.00000029924
  Mean solar day        =   116.7490 d   Equ. gravity  m/s^2   =  8.870
  Mom. of Inertia       =     0.33       Core radius (km)      = ~3200
  Geometric Albedo      =     0.65       Potential Love # k2   = ~0.25
  GM (km^3/s^2)         = 324858.592     Equatorial Radius, Re = 6051.893 km
  GM 1-sigma (km^3/s^2) =    +-0.006     Mass ratio (Sun/Venus)= 408523.72
  Atmos. pressure (bar) =  90            Max. angular diam.    =   60.2"
  Mean Temperature (K)  = 735            Visual mag. V(1,0)    =   -4.40
  Obliquity to orbit    = 177.3 deg      Hill's sphere rad.,Rp =  167.1
  Sidereal orb. per., y =   0.61519726   Orbit speed, km/s     =   35.021
  Sidereal orb. per., d = 224.70079922   Escape speed, km/s    =   10.361
                                 Perihelion  Aphelion    Mean
  Solar Constant (W/m^2)         2759        2650        2614
  Maximum Planetary IR (W/m^2)    153         153         153
  Minimum Planetary IR (W/m^2)    153         153         153
*******************************************************************************
  
  
*******************************************************************************
Ephemeris / WWW_USER Fri Nov  2 19:14:01 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Venus (299)                     {source: DE431mx}
Center body name: Solar System Barycenter (0)     {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2020-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2035-Dec-31 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2459623.500000000, A.D. 2022-Feb-13 00:00:00.0000, -1.051587756069038E+08,  2.785395215945422E+07,  6.395688582808610E+06, -9.115916366599244E+00, -3.403456596295347E+01,  5.897916131091030E-02,  3.634948143392388E+02,  1.089730038610140E+08,  1.009299872954276E-01,
2459624.500000000, A.D. 2022-Feb-14 00:00:00.0000, -1.059049970801891E+08,  2.490285900486624E+07,  6.398251620963377E+06, -8.156636729010915E+00, -3.427323817716179E+01,  3.496992032712143E-04,  3.635230178186126E+02,  1.089814590514197E+08,  9.477950247138464E-02,
2459625.500000000, A.D. 2022-Feb-15 00:00:00.0000, -1.065680649637094E+08,  2.193232309089010E+07,  6.395749567644581E+06, -7.191195077031264E+00, -3.448460253189702E+01, -5.826043170940842E-02,  3.635494381269927E+02,  1.089893796606100E+08,  8.855615697989769E-02,
2459626.500000000, A.D. 2022-Feb-16 00:00:00.0000, -1.071474806960014E+08,  1.894471056244781E+07,  6.388186138088836E+06, -6.220375292299332E+00, -3.466850671563659E+01, -1.168039095133349E-01,  3.635740549034725E+02,  1.089967595845390E+08,  8.226438209781181E-02,
2459627.500000000, A.D. 2022-Feb-17 00:00:00.0000, -1.076428135954514E+08,  1.594239972716181E+07,  6.375569131258114E+06, -5.244964668352842E+00, -3.482482150648482E+01, -1.752335323744525E-01,  3.635968490703856E+02,  1.090035931038659E+08,  7.590865118674849E-02,
2459628.500000000, A.D. 2022-Feb-18 00:00:00.0000, -1.080537011245962E+08,  1.292777905800514E+07,  6.357910417672977E+06, -4.265753204987104E+00, -3.495344082400186E+01, -2.335022599595984E-01,  3.636178028449267E+02,  1.090098748874399E+08,  6.949347616338802E-02,
2459629.500000000, A.D. 2022-Feb-19 00:00:00.0000, -1.083798490934908E+08,  9.903245192473890E+06,  6.335225923682680E+06, -3.283532903564784E+00, -3.505428175790306E+01, -2.915632544866522E-01,  3.636368997497548E+02,  1.090155999954786E+08,  6.302340398394486E-02,
2459630.500000000, A.D. 2022-Feb-20 00:00:00.0000, -1.086210318022628E+08,  6.871200930273032E+06,  6.307535612206249E+06, -2.299097064111057E+00, -3.512728457380353E+01, -3.493699213579120E-01,  3.636541246225885E+02,  1.090207638824441E+08,  5.650301314761846E-02,
2459631.500000000, A.D. 2022-Feb-21 00:00:00.0000, -1.087770921230426E+08,  3.834053231490174E+06,  6.274863459982448E+06, -1.313239585019285E+00, -3.517241269621913E+01, -4.068759493314857E-01,  3.636694636247950E+02,  1.090253623996189E+08,  4.993691022885550E-02,
2459632.500000000, A.D. 2022-Feb-22 00:00:00.0000, -1.088479415215296E+08,  7.942112172116803E+05,  6.237237431370491E+06, -3.267542661830097E-01, -3.518965266907159E+01, -4.640353501869168E-01,  3.636829042489875E+02,  1.090293917973826E+08,  4.332972645535212E-02,
2459633.500000000, A.D. 2022-Feb-23 00:00:00.0000, -1.088335600185236E+08, -2.245915825485704E+06,  6.194689448746812E+06,  6.595658837532324E-01, -3.517901409392596E+01, -5.208024978493189E-01,  3.636944353256345E+02,  1.090328487271940E+08,  3.668611424255273E-02,
2459634.500000000, A.D. 2022-Feb-24 00:00:00.0000, -1.087339960918118E+08, -5.283920432255547E+06,  6.147255359546661E+06,  1.644929335097752E+00, -3.514052954631968E+01, -5.771321669209932E-01,  3.637040470286749E+02,  1.090357302432740E+08,  3.001074384222551E-02,
2459635.500000000, A.D. 2022-Feb-25 00:00:00.0000, -1.085493665188805E+08, -8.317398942042944E+06,  6.094974900003286E+06,  2.628546719157058E+00, -3.507425447052132E+01, -6.329795705919565E-01,  3.637117308801797E+02,  1.090380338040036E+08,  2.330829998158519E-02,
2459636.500000000, A.D. 2022-Feb-26 00:00:00.0000, -1.082798561609688E+08, -1.134395346762572E+07,  6.037891655639967E+06,  3.609631503855164E+00, -3.498026705296796E+01, -6.883003978871223E-01,  3.637174797540392E+02,  1.090397572730287E+08,  1.658347852835825E-02,
2459637.500000000, A.D. 2022-Feb-27 00:00:00.0000, -1.079257176890534E+08, -1.436119385432123E+07,  5.976053018573784E+06,  4.587400662201227E+00, -3.485866807491572E+01, -7.430508502159299E-01,  3.637212878787016E+02,  1.090408989200816E+08,  9.840983211234087E-03,
2459638.500000000, A.D. 2022-Feb-28 00:00:00.0000, -1.074872712524095E+08, -1.736673962507487E+07,  5.909510141692862E+06,  5.561075332949484E+00, -3.470958074462588E+01, -7.971876771909425E-01,  3.637231508389688E+02,  1.090414574215192E+08,  3.085522372578924E-03,
2459639.500000000, A.D. 2022-Mar-01 00:00:00.0000, -1.069649040904535E+08, -2.035822191018160E+07,  5.838317889771609E+06,  6.529881472790554E+00, -3.453315050953472E+01, -8.506682116831765E-01,  3.637230655768629E+02,  1.090414318605829E+08, -3.678194241845577E-03,
2459640.500000000, A.D. 2022-Mar-02 00:00:00.0000, -1.063590700886231E+08, -2.333328535993073E+07,  5.762534787591259E+06,  7.493050499440455E+00, -3.432954484887079E+01, -9.034504040840581E-01,  3.637210303915731E+02,  1.090408217273824E+08, -1.044545865201372E-02,
2459641.500000000, A.D. 2022-Mar-03 00:00:00.0000, -1.056702892791110E+08, -2.628959003850552E+07,  5.682222965135490E+06,  8.449819925021139E+00, -3.409895304719998E+01, -9.554928557454510E-01,  3.637170449384953E+02,  1.090396269186079E+08, -1.721156776870210E-02,
2459642.500000000, A.D. 2022-Mar-04 00:00:00.0000, -1.048991472873150E+08, -2.922481329751088E+07,  5.597448099933271E+06,  9.399433979153599E+00, -3.384158594939442E+01, -1.006754851571277E+00,  3.637111102273774E+02,  1.090378477369744E+08, -2.397182647293896E-02,
2459643.500000000, A.D. 2022-Mar-05 00:00:00.0000, -1.040462947249158E+08, -3.213665162754634E+07,  5.508279356623376E+06,  1.034114422121201E+01, -3.355767569753762E+01, -1.057196391735726E+00,  3.637032286195848E+02,  1.090354848904013E+08, -3.072155064933139E-02,
2459644.500000000, A.D. 2022-Mar-06 00:00:00.0000, -1.031124465305450E+08, -3.502282248628618E+07,  5.414789323816980E+06,  1.127421014121473E+01, -3.324747545029454E+01, -1.106778222505165E+00,  3.636934038244967E+02,  1.090325394909324E+08, -3.745607017346099E-02,
2459645.500000000, A.D. 2022-Mar-07 00:00:00.0000, -1.020983812590439E+08, -3.788106610157520E+07,  5.317053948336760E+06,  1.219789974885526E+01, -3.291125908529094E+01, -1.155461866142526E+00,  3.636816408950496E+02,  1.090290130534002E+08, -4.417073185293896E-02,
2459646.500000000, A.D. 2022-Mar-08 00:00:00.0000, -1.010049403203595E+08, -4.070914724809624E+07,  5.215152466912588E+06,  1.311149015020376E+01, -3.254932088506313E+01, -1.203209649874665E+00,  3.636679462224395E+02,  1.090249074938369E+08, -5.086090232007703E-02,
2459647.500000000, A.D. 2022-Mar-09 00:00:00.0000, -9.983302716916242E+07, -4.350485699621458E+07,  5.109167335415557E+06,  1.401426811163682E+01, -3.216197520715468E+01, -1.249984733905238E+00,  3.636523275299974E+02,  1.090202251276390E+08, -5.752197087096724E-02,
2459648.500000000, A.D. 2022-Mar-10 00:00:00.0000, -9.858360644630818E+07, -4.626601443165531E+07,  4.999184155713491E+06,  1.490553061058094E+01, -3.174955613895353E+01, -1.295751138457222E+00,  3.636347938662562E+02,  1.090149686674883E+08, -6.414935224070428E-02,
2459649.500000000, A.D. 2022-Mar-11 00:00:00.0000, -9.725770307329629E+07, -4.899046834471808E+07,  4.885291600232465E+06,  1.578458537271251E+01, -3.131241713776962E+01, -1.340473769831224E+00,  3.636153555972218E+02,  1.090091412210352E+08, -7.073848937413060E-02,
2459650.500000000, A.D. 2022-Mar-12 00:00:00.0000, -9.585640130091606E+07, -5.167609888778115E+07,  4.767581334309841E+06,  1.665075139520264E+01, -3.085093065689267E+01, -1.384118445466221E+00,  3.635940243978545E+02,  1.090027462883448E+08, -7.728485608483210E-02,
2459651.500000000, A.D. 2022-Mar-13 00:00:00.0000, -9.438084371329457E+07, -5.432081919991297E+07,  4.646147936425375E+06,  1.750335945576225E+01, -3.036548775813570E+01, -1.426651917995221E+00,  3.635708132427913E+02,  1.089957877591154E+08, -8.378395970702095E-02,
2459652.500000000, A.D. 2022-Mar-14 00:00:00.0000, -9.283223018859224E+07, -5.692257699744156E+07,  4.521088816398006E+06,  1.834175260709664E+01, -2.985649771144786E+01, -1.468041898281648E+00,  3.635457363963124E+02,  1.089882699096705E+08, -9.023134367445260E-02,
2459653.500000000, A.D. 2022-Mar-15 00:00:00.0000, -9.121181681761384E+07, -5.947935612939843E+07,  4.392504131636247E+06,  1.916528665657951E+01, -2.932438758229047E+01, -1.508257077434710E+00,  3.635188094015705E+02,  1.089801973997303E+08, -9.662259005647091E-02,
2459654.500000000, A.D. 2022-Mar-16 00:00:00.0000, -8.952091478162467E+07, -6.198917809680250E+07,  4.260496701530971E+06,  1.997333063086283E+01, -2.876960180732515E+01, -1.547267147795122E+00,  3.634900490690973E+02,  1.089715752689653E+08, -1.029533220401048E-01,
2459655.500000000, A.D. 2022-Mar-17 00:00:00.0000, -8.776088919068299E+07, -6.445010353480089E+07,  4.125171920079589E+06,  2.076526722521300E+01, -2.819260175903258E+01, -1.585042822887436E+00,  3.634594734646013E+02,  1.089624089333386E+08, -1.092192063609708E-01,
2459656.500000000, A.D. 2022-Mar-18 00:00:00.0000, -8.593315788381623E+07, -6.686023365673641E+07,  3.986637666831117E+06,  2.154049323738831E+01, -2.759386529987383E+01, -1.621555856336773E+00,  3.634271018960737E+02,  1.089527041812404E+08, -1.154159556839960E-01,
2459657.500000000, A.D. 2022-Mar-19 00:00:00.0000, -8.403919019238405E+07, -6.921771165926501E+07,  3.845004216241613E+06,  2.229841998589641E+01, -2.697388632660063E+01, -1.656779059749006E+00,  3.633929549002138E+02,  1.089424671694182E+08, -1.215393309341575E-01,
2459658.500000000, A.D. 2022-Mar-20 00:00:00.0000, -8.208050566798364E+07, -7.152072408769740E+07,  3.700384145529490E+06,  2.303847371249511E+01, -2.633317430531520E+01, -1.690686319554629E+00,  3.633570542281911E+02,  1.089317044187087E+08, -1.275851435774651E-01,
2459659.500000000, A.D. 2022-Mar-21 00:00:00.0000, -8.005867277626383E+07, -7.376750216079180E+07,  3.552892241120294E+06,  2.376009596882400E+01, -2.567225379787357E+01, -1.723252612818140E+00,  3.633194228307565E+02,  1.089204228095738E+08, -1.335492578529094E-01,
2459660.500000000, A.D. 2022-Mar-22 00:00:00.0000, -7.797530755802304E+07, -7.595632305427516E+07,  3.402645403770126E+06,  2.446274398707805E+01, -2.499166398022136E+01, -1.754454022015684E+00,  3.632800848427171E+02,  1.089086295774467E+08, -1.394275929561980E-01,
2459661.500000000, A.D. 2022-Mar-23 00:00:00.0000, -7.583207225897279E+07, -7.808551114242105E+07,  3.249762552456640E+06,  2.514589103465939E+01, -2.429195815324442E+01, -1.784267748785517E+00,  3.632390655667889E+02,  1.088963323078908E+08, -1.452161251767705E-01,
2459662.500000000, A.D. 2022-Mar-24 00:00:00.0000, -7.363067392955303E+07, -8.015343919706246E+07,  3.094364527126241E+06,  2.580902675276684E+01, -2.357370324671074E+01, -1.812672126656635E+00,  3.631963914568401E+02,  1.088835389315763E+08, -1.509108899888501E-01,
2459663.500000000, A.D. 2022-Mar-25 00:00:00.0000, -7.137286299618781E+07, -8.215852954346737E+07,  2.936573990385454E+06,  2.645165747890754E+01, -2.283747931687474E+01, -1.839646632762671E+00,  3.631520901005379E+02,  1.088702577190777E+08, -1.565079840962028E-01,
2459664.500000000, A.D. 2022-Mar-26 00:00:00.0000, -6.906043180537030E+07, -8.409925517255372E+07,  2.776515328223627E+06,  2.707330655333883E+01, -2.208387903830831E+01, -1.865171898549201E+00,  3.631061902014139E+02,  1.088564972754974E+08, -1.620035674278867E-01,
2459665.500000000, A.D. 2022-Mar-27 00:00:00.0000, -6.669521314196582E+07, -8.597414080896734E+07,  2.614314549853928E+06,  2.767351460942219E+01, -2.131350719044410E+01, -1.889229719480102E+00,  3.630587215603578E+02,  1.088422665349173E+08, -1.673938651061407E-01,
2459666.500000000, A.D. 2022-Mar-28 00:00:00.0000, -6.427907872312123E+07, -8.778176393459073E+07,  2.450099186758451E+06,  2.825183984798901E+01, -2.052698013947305E+01, -1.911803063757596E+00,  3.630097150565550E+02,  1.088275747546842E+08, -1.726751693470942E-01,
2459667.500000000, A.D. 2022-Mar-29 00:00:00.0000, -6.181393766915567E+07, -8.952075576710355E+07,  2.283998191022061E+06,  2.880785829576086E+01, -1.972492531602057E+01, -1.932876080063870E+00,  3.629592026278742E+02,  1.088124315095305E+08, -1.778438413522307E-01,
2459668.500000000, A.D. 2022-Mar-30 00:00:00.0000, -5.930173495281474E+07, -9.118980219325162E+07,  2.116141833039518E+06,  2.934116404784286E+01, -1.890798068915760E+01, -1.952434104333764E+00,  3.629072172507252E+02,  1.087968466855349E+08, -1.828963131264152E-01,
2459669.500000000, A.D. 2022-Mar-31 00:00:00.0000, -5.674444982825314E+07, -9.278764465652975E+07,  1.946661598678552E+06,  2.985136949447399E+01, -1.807679423723762E+01, -1.970463665575104E+00,  3.628537929193918E+02,  1.087808304739275E+08, -1.878290892813134E-01,
2459670.500000000, A.D. 2022-Apr-01 00:00:00.0000, -5.414409424110474E+07, -9.431308099902524E+07,  1.775690085980881E+06,  3.033810553208736E+01, -1.723202341603801E+01, -1.986952490746684E+00,  3.627989646248520E+02,  1.087643933647395E+08, -1.926387487943567E-01,
2459671.500000000, A.D. 2022-Apr-02 00:00:00.0000, -5.150271122099029E+07, -9.576496625720912E+07,  1.603360901482031E+06,  3.080102175881217E+01, -1.637433462467633E+01, -2.001889508707904E+00,  3.627427683330976E+02,  1.087475461403039E+08, -1.973219467299622E-01,
2459672.500000000, A.D. 2022-Apr-03 00:00:00.0000, -4.882237325780065E+07, -9.714221341150323E+07,  1.429808556229390E+06,  3.123978665455830E+01, -1.550440266975665E+01, -2.015264853254426E+00,  3.626852409629613E+02,  1.087302998686084E+08, -2.018754159263799E-01,
2459673.500000000, A.D. 2022-Apr-04 00:00:00.0000, -4.610518066308153E+07, -9.844379408948855E+07,  1.255168361577086E+06,  3.165408774583403E+01, -1.462291022818616E+01, -2.027069865254618E+00,  3.626264203634638E+02,  1.087126658965040E+08, -2.062959686500845E-01,
2459674.500000000, A.D. 2022-Apr-05 00:00:00.0000, -4.335325991783165E+07, -9.966873922265907E+07,  1.079576324834421E+06,  3.204363175545704E+01, -1.373054730908704E+01, -2.037297093901850E+00,  3.625663452906874E+02,  1.086946558427719E+08, -2.105804982185455E-01,
2459675.500000000, A.D. 2022-Apr-06 00:00:00.0000, -4.056876200801252E+07, -1.008161396566606E+08,  9.031690448438451E+05,  3.240814473732823E+01, -1.282801071521328E+01, -2.045940297098052E+00,  3.625050553841882E+02,  1.086762815910519E+08, -2.147259805921680E-01,
2459676.500000000, A.D. 2022-Apr-07 00:00:00.0000, -3.775386074905252E+07, -1.018851467149885E+08,  7.260836075627431E+05,  3.274737219644748E+01, -1.191600350426744E+01, -2.052994440984344E+00,  3.624425911429512E+02,  1.086575552826344E+08, -2.187294759362385E-01,
2459677.500000000, A.D. 2022-Apr-08 00:00:00.0000, -3.491075110061248E+07, -1.028749727161531E+08,  5.484574817220494E+05,  3.306107919436023E+01, -1.099523445049645E+01, -2.058455698634845E+00,  3.623789939009017E+02,  1.086384893091183E+08, -2.225881301545150E-01,
2459678.500000000, A.D. 2022-Apr-09 00:00:00.0000, -3.204164747286297E+07, -1.037848914443520E+08,  3.704284146331623E+05,  3.334905044023279E+01, -1.006641750693123E+01, -2.062321447930122E+00,  3.623143058019778E+02,  1.086190963049386E+08, -2.262991763961714E-01,
2459679.500000000, A.D. 2022-Apr-10 00:00:00.0000, -2.914878202550603E+07, -1.046142385737200E+08,  1.921343282136694E+05,  3.361109036776463E+01, -9.130271268619023E+00, -2.064590268627170E+00,  3.622485697747717E+02,  1.085993891397633E+08, -2.298599365383040E-01,
2459680.500000000, A.D. 2022-Apr-11 00:00:00.0000, -2.623440296075575E+07, -1.053624120462577E+08,  1.371321530003101E+04,  3.384702319815439E+01, -8.187518437182812E+00, -2.065261938642980E+00,  3.621818295067480E+02,  1.085793809107649E+08, -2.332678226455698E-01,
2459681.500000000, A.D. 2022-Apr-12 00:00:00.0000, -2.330077281147486E+07, -1.060288724035667E+08, -1.646969636849463E+05,  3.405669298927921E+01, -7.238885287021033E+00, -2.064337429565039E+00,  3.621141294180442E+02,  1.085590849347656E+08, -2.365203383990629E-01,
2459682.500000000, A.D. 2022-Apr-13 00:00:00.0000, -2.035016672564813E+07, -1.066131430725467E+08, -3.429583836441934E+05,  3.423996367139733E+01, -6.285101133468872E+00, -2.061818901411468E+00,  3.620455146348653E+02,  1.085385147402612E+08, -2.396150805045627E-01,
2459683.500000000, A.D. 2022-Apr-14 00:00:00.0000, -1.738487074834558E+07, -1.071148106052354E+08, -5.209334572338313E+05,  3.439671906952852E+01, -5.326897803173265E+00, -2.057709696653195E+00,  3.619760309624693E+02,  1.085176840593228E+08, -2.425497400949740E-01,
2459684.500000000, A.D. 2022-Apr-15 00:00:00.0000, -1.440718010232132E+07, -1.075335248729970E+08, -6.984849367428273E+05,  3.452686291273611E+01, -4.365009107013819E+00, -2.052014333514985E+00,  3.619057248577601E+02,  1.084966068193796E+08, -2.453221040763808E-01,
2459685.500000000, A.D. 2022-Apr-16 00:00:00.0000, -1.141939746836573E+07, -1.078689992152884E+08, -8.754760153633803E+05,  3.463031883057585E+01, -3.400170315774291E+00, -2.044738498574077E+00,  3.618346434014906E+02,  1.084752971348863E+08, -2.479300564794743E-01,
2459686.500000000, A.D. 2022-Apr-17 00:00:00.0000, -8.423831266512103E+06, -1.081210105432515E+08, -1.051770427792005E+06,  3.470703033690799E+01, -2.433117638842305E+00, -2.035889038671338E+00,  3.617628342700798E+02,  1.084537692988739E+08, -2.503715797799476E-01,
2459687.500000000, A.D. 2022-Apr-18 00:00:00.0000, -5.422793939179495E+06, -1.082893993984056E+08, -1.227232550102733E+06,  3.475696080130395E+01, -1.464587706166970E+00, -2.025473952151395E+00,  3.616903457070547E+02,  1.084320377743877E+08, -2.526447561931368E-01,
2459688.500000000, A.D. 2022-Apr-19 00:00:00.0000, -2.418600237313669E+06, -1.083740699667281E+08, -1.401727498834863E+06,  3.478009340827568E+01, -4.953170536928663E-01, -2.013502379447847E+00,  3.616172264941212E+02,  1.084101171858153E+08, -2.547477689452666E-01,
2459689.500000000, A.D. 2022-Apr-20 00:00:00.0000,  5.864344894313714E+05, -1.083749900484358E+08, -1.575121229239747E+06,  3.477643110455297E+01,  4.739583875224272E-01, -1.999984593029361E+00,  3.615435259218721E+02,  1.083880223101047E+08, -2.566789035216608E-01,
2459690.500000000, A.D. 2022-Apr-21 00:00:00.0000,  3.589995997448329E+06, -1.082921909837912E+08, -1.747280632631801E+06,  3.474599653463117E+01,  1.442503798311282E+00, -1.984931986722167E+00,  3.614692937601399E+02,  1.083657680678764E+08, -2.584365488911357E-01,
2459691.500000000, A.D. 2022-Apr-22 00:00:00.0000,  6.589772847864076E+06, -1.081257675352784E+08, -1.918073632790476E+06,  3.468883196480904E+01,  2.409585974334738E+00, -1.968357064424114E+00,  3.613945802279989E+02,  1.083433695144300E+08, -2.600191987053371E-01,
2459692.500000000, A.D. 2022-Apr-23 00:00:00.0000,  9.583458098174578E+06, -1.078758777265068E+08, -2.087369281361572E+06,  3.460499919593330E+01,  3.374473824783499E+00, -1.950273428225178E+00,  3.613194359634258E+02,  1.083208418306490E+08, -2.614254524719286E-01,
2459693.500000000, A.D. 2022-Apr-24 00:00:00.0000,  1.256875098586079E+07, -1.075427426382163E+08, -2.255037852206893E+06,  3.449457946506394E+01,  4.336438866678974E+00, -1.930695765948980E+00,  3.612439119926269E+02,  1.082982003138053E+08, -2.626540167011742E-01,
2459694.500000000, A.D. 2022-Apr-25 00:00:00.0000,  1.554335860303738E+07, -1.071266461617703E+08, -2.420950934653081E+06,  3.435767333627118E+01,  5.294755714623351E+00, -1.909639838129561E+00,  3.611680596990374E+02,  1.082754603682652E+08, -2.637037060263268E-01,
2459695.500000000, A.D. 2022-Apr-26 00:00:00.0000,  1.850499756120438E+07, -1.066279347105356E+08, -2.584981525591269E+06,  3.419440058077226E+01,  6.248702565858941E+00, -1.887122464437367E+00,  3.610919307920020E+02,  1.082526374961002E+08, -2.645734442993127E-01,
2459696.500000000, A.D. 2022-Apr-27 00:00:00.0000,  2.145139564518948E+07, -1.060470168895608E+08, -2.747004120380722E+06,  3.400490004661357E+01,  7.197561680508290E+00, -1.863161509568067E+00,  3.610155772751431E+02,  1.082297472876041E+08, -2.652622656641707E-01,
2459697.500000000, A.D. 2022-Apr-28 00:00:00.0000,  2.438029345538536E+07, -1.053843631239759E+08, -2.906894802510448E+06,  3.378932951806365E+01,  8.140619856840129E+00, -1.837775868605390E+00,  3.609390514144249E+02,  1.082068054117188E+08, -2.657693155835440E-01,
2459698.500000000, A.D. 2022-Apr-29 00:00:00.0000,  2.728944603740270E+07, -1.046405052465463E+08, -3.064531331973948E+06,  3.354786556496376E+01,  9.077168901490328E+00, -1.810985451874706E+00,  3.608624057059270E+02,  1.081838276063731E+08, -2.660938518536187E-01,
2459699.500000000, A.D. 2022-Apr-30 00:00:00.0000,  3.017662449827812E+07, -1.038160360448218E+08, -3.219793232313752E+06,  3.328070338216493E+01,  1.000650609450718E+01, -1.782811169294531E+00,  3.607856928433238E+02,  1.081608296687330E+08, -2.662352455942553E-01,
2459700.500000000, A.D. 2022-May-01 00:00:00.0000,  3.303961760838892E+07, -1.029116087683351E+08, -3.372561876292616E+06,  3.298805661926636E+01,  1.092793464908833E+01, -1.753274914241854E+00,  3.607089656850910E+02,  1.081378274453711E+08, -2.661929821789471E-01,
2459701.500000000, A.D. 2022-May-02 00:00:00.0000,  3.587623338824396E+07, -1.019279365963089E+08, -3.522720570150137E+06,  3.267015720081245E+01,  1.184076416596489E+01, -1.722399546940084E+00,  3.606322772214444E+02,  1.081148368223542E+08, -2.659666621573315E-01,
2459702.500000000, A.D. 2022-May-03 00:00:00.0000,  3.868430067933349E+07, -1.008657920663410E+08, -3.670154636403859E+06,  3.232725513711951E+01,  1.274431108230741E+01, -1.690208877381551E+00,  3.605556805410180E+02,  1.080918737152545E+08, -2.655560021350702E-01,
2459703.500000000, A.D. 2022-May-04 00:00:00.0000,  4.146167069823547E+07, -9.972600646454269E+07, -3.814751495155126E+06,  3.195961832589259E+01,  1.363789911507119E+01, -1.656727647794852E+00,  3.604792287972949E+02,  1.080689540590854E+08, -2.649608356140348E-01,
2459704.500000000, A.D. 2022-May-05 00:00:00.0000,  4.420621857318913E+07, -9.850946917761591E+07, -3.956400743860774E+06,  3.156753234478555E+01,  1.452085969870055E+01, -1.621981514667036E+00,  3.604029751748017E+02,  1.080460937981668E+08, -2.641811137937369E-01,
2459705.500000000, A.D. 2022-May-06 00:00:00.0000,  4.691584486236003E+07, -9.721712700735879E+07, -4.094994235532790E+06,  3.115130023505185E+01,  1.539253241711310E+01, -1.585997030330187E+00,  3.603269728550768E+02,  1.080233088759227E+08, -2.632169063323606E-01,
2459706.500000000, A.D. 2022-May-07 00:00:00.0000,  4.958847705303250E+07, -9.584998344809797E+07, -4.230426155328438E+06,  3.071124227642636E+01,  1.625226542988673E+01, -1.548801624121543E+00,  3.602512749824268E+02,  1.080006152246156E+08, -2.620684020649762E-01,
2459707.500000000, A.D. 2022-May-08 00:00:00.0000,  5.222207104097804E+07, -9.440909792755146E+07, -4.362593095494531E+06,  3.024769575337275E+01,  1.709941589257395E+01, -1.510423583125959E+00,  3.601759346294812E+02,  1.079780287550195E+08, -2.607359096754785E-01,
2459708.500000000, A.D. 2022-May-09 00:00:00.0000,  5.481461258925915E+07, -9.289558501163256E+07, -4.491394128630169E+06,  2.976101471282390E+01,  1.793335037106970E+01, -1.470892032509093E+00,  3.601010047625620E+02,  1.079555653460382E+08, -2.592198583190557E-01,
2459709.500000000, A.D. 2022-May-10 00:00:00.0000,  5.736411876573864E+07, -9.131061357371207E+07, -4.616730879232846E+06,  2.925156971353692E+01,  1.875344524996042E+01, -1.430236915449280E+00,  3.600265382068793E+02,  1.079332408342713E+08, -2.575207981922151E-01,
2459710.500000000, A.D. 2022-May-11 00:00:00.0000,  5.986863935857532E+07, -8.965540592886160E+07, -4.738507593493573E+06,  2.871974756717751E+01,  1.955908713478417E+01, -1.388488972675725E+00,  3.599525876115728E+02,  1.079110710035338E+08, -2.556394010487447E-01,
2459711.500000000, A.D. 2022-May-12 00:00:00.0000,  6.232625826899596E+07, -8.793123693360722E+07, -4.856631207307398E+06,  2.816595107124239E+01,  2.034967324813278E+01, -1.345679721620176E+00,  3.598792054146106E+02,  1.078890715743330E+08, -2.535764606611270E-01,
2459712.500000000, A.D. 2022-May-13 00:00:00.0000,  6.473509488064270E+07, -8.613943305172810E+07, -4.971011412466157E+06,  2.759059873392135E+01,  2.112461181952921E+01, -1.301841435188925E+00,  3.598064438075633E+02,  1.078672581933083E+08, -2.513328932289245E-01,
2459713.500000000, A.D. 2022-May-14 00:00:00.0000,  6.709330540480413E+07, -8.428137138664255E+07, -5.081560721001007E+06,  2.699412449100000E+01,  2.188332246897312E+01, -1.257007120162114E+00,  3.597343547002716E+02,  1.078456464226383E+08, -2.489097377021961E-01,
